Func_id	Func_name	Cen01	Cen03	Cen04	Cen05	Cen06	Cen07	Cen10	Cen12	Cen14	Cen15	Cen16	Cen17
COG4628	"Uncharacterized conserved protein, DUF2132 family"	38	58	54	58	30	42	7	12	9	17	28	88
COG4630	"Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A"	1151	1616	1398	1554	1072	1114	355	327	368	418	899	1705
COG4631	"Xanthine dehydrogenase, molybdopterin-binding subunit B"	2387	3520	3444	3316	2478	2632	752	644	882	922	1982	3657
COG4632	Exopolysaccharide biosynthesis protein related to N-acetylglucosamine-1-phosphodiester alpha-N-acety...	242	347	305	252	221	280	150	106	164	146	404	627
COG4633	Plastocyanin domain containing protein	197	116	145	125	92	117	26	51	65	66	256	236
COG4634	"Predicted nuclease, contains PIN domain, potential toxin-antitoxin system component"	862	1014	1059	1151	725	764	256	280	503	371	846	581
COG4635	"Protoporphyrinogen IX oxidase, menaquinone-dependent (flavodoxin domain)"	475	375	565	345	354	398	101	113	156	178	488	688
COG4636	"Endonuclease, Uma2 family (restriction endonuclease fold)"	4486	5111	5212	4833	4187	4111	1567	2132	2874	2153	5094	3494
COG4637	Predicted ATPase	1391	1838	1780	2143	1216	1365	346	333	407	404	909	960
COG4638	"Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit"	6896	10845	9382	9219	7131	7694	2896	2504	3070	3183	8393	7682
COG4639	Predicted kinase	924	926	1071	928	754	738	290	318	456	408	841	821
COG4640	Uncharacterized membrane protein YvbJ	1390	1581	1869	1612	961	1325	532	512	740	640	1473	1683
COG4641	Spore maturation protein CgeB	1395	1391	1874	1133	1618	1673	1550	1032	1766	1468	3021	1181
COG4642	Uncharacterized conserved protein	222	401	225	333	345	354	85	110	64	114	249	220
COG4643	Uncharacterized domain associated with phage/plasmid primase	222	228	311	285	153	239	79	48	59	76	205	285
COG4644	"Transposase and inactivated derivatives, TnpA family"	1406	690	1229	1027	503	626	244	180	230	238	455	537
COG4645	Uncharacterized protein	579	756	835	826	578	686	238	216	226	263	685	568
COG4646	"Adenine-specific DNA methylase, N12 class"	1273	1103	1312	1404	841	901	392	312	388	366	783	690
COG4647	"Acetone carboxylase, gamma subunit"	125	157	135	123	106	99	68	53	67	65	207	112
COG4648	Uncharacterized membrane protein	91	126	86	140	83	85	32	22	23	25	78	124
COG4649	Uncharacterized protein	406	729	633	627	519	530	189	170	204	210	498	501
COG4650	Sigma54-dependent transcription regulator containing an AAA-type ATPase domain and a DNA-binding domain	344	491	425	513	393	341	77	84	116	131	315	513
COG4651	"Predicted Kef-type K+ transport protein, K+/H+ antiporter domain"	568	1039	888	837	730	923	196	243	395	428	1060	2275
COG4652	Uncharacterized protein	87	106	129	134	88	93	35	31	42	47	118	117
COG4653	Predicted phage phi-C31 gp36 major capsid-like protein	537	566	602	509	362	498	153	128	224	210	656	626
COG4654	Cytochrome c551/c552	292	532	498	442	375	420	91	130	172	168	424	666
COG4655	Uncharacterized membrane protein	570	768	807	737	508	576	190	185	301	235	642	578
COG4656	"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit"	428	591	539	500	441	473	114	152	180	186	434	508
COG4657	"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfA subunit"	25	52	60	51	47	52	16	15	20	19	45	51
COG4658	"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfD subunit"	255	401	396	362	279	344	83	96	130	119	296	399
COG4659	"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit"	72	96	92	88	93	97	14	39	35	29	88	134
COG4660	"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit"	36	59	61	53	45	58	8	15	23	22	39	61
COG4662	"ABC-type tungstate transport system, periplasmic component"	252	332	351	296	226	233	102	78	122	123	332	436
COG4663	"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component"	555	819	793	573	621	661	137	186	241	340	1004	1479
COG4664	"TRAP-type mannitol/chloroaromatic compound transport system, large permease component"	438	553	565	389	426	554	120	171	186	296	835	1466
COG4665	"TRAP-type mannitol/chloroaromatic compound transport system, small permease component"	155	245	250	163	190	220	33	79	77	158	390	668
COG4666	"TRAP-type uncharacterized transport system, fused permease components"	190	219	204	151	139	200	90	83	86	172	525	995
COG4667	"Predicted phospholipase, patatin/cPLA2 family"	313	385	397	356	249	299	123	72	152	99	326	408
COG4668	"Mannitol/fructose-specific phosphotransferase system, IIA domain"	88	59	99	55	52	61	37	32	50	42	69	119
COG4669	"Type III secretory pathway, lipoprotein EscJ"	209	262	249	254	200	264	39	58	79	89	216	237
COG4670	Acyl CoA:acetate/3-ketoacid CoA transferase	636	916	878	854	642	713	219	159	214	255	526	1140
COG4671	Predicted glycosyl transferase	769	579	735	645	450	480	146	181	191	220	508	925
COG4672	Phage-related protein	65	83	98	71	60	72	27	31	26	32	77	104
COG4674	"ABC-type uncharacterized transport system, ATPase component"	595	866	772	824	642	658	176	224	212	307	612	678
COG4675	Microcystin-dependent protein  (function unknown)	779	1195	1314	1171	805	1053	290	204	340	310	819	1402
COG4676	"Uncharacterized conserved protein YfaP, DUF2135 family"	246	379	326	277	261	278	47	110	95	115	292	364
COG4677	Pectin methylesterase and related acyl-CoA thioesterases	511	951	828	814	659	679	380	224	312	282	658	1162
COG4678	Muramidase (phage lambda lysozyme)	100	110	90	101	78	95	29	24	51	41	94	157
COG4679	Phage-related protein	745	991	1148	1408	562	796	180	194	233	231	560	606
COG4680	"mRNA-degrading endonuclease (mRNA interferase) HigB, toxic component of the HigAB toxin-antitoxin module"	474	586	678	756	338	494	87	94	154	139	339	357
COG4681	"Uncharacterized conserved protein YaeQ, suppresses RfaH defect"	152	270	230	215	137	182	29	31	41	52	159	449
COG4682	Uncharacterized membrane protein YiaA	20	20	22	12	26	18	11	4	6	16	18	37
COG4683	Uncharacterized protein	431	485	549	672	304	388	146	86	153	115	285	192
COG4684	Uncharacterized membrane protein	36	24	37	20	8	19	24	19	23	16	28	15
COG4685	"Uncharacterized conserved protein YfaA, DUF2138 family"	132	151	167	171	145	101	53	44	52	53	135	173
COG4687	Uncharacterized protein	14	17	28	28	16	10	6	4	8	3	25	28
COG4688	Uncharacterized protein	151	135	173	184	91	142	47	26	49	46	93	132
COG4689	Acetoacetate decarboxylase	499	687	645	743	544	476	149	163	143	192	429	494
COG4690	Dipeptidase	253	342	322	285	234	275	82	97	118	104	318	282
COG4691	Plasmid stability protein	365	518	555	632	297	393	147	145	159	148	371	286
COG4692	Predicted neuraminidase (sialidase)	346	495	428	390	393	378	130	113	162	174	421	732
COG4693	"Oxidoreductase (NAD-binding), involved in siderophore biosynthesis"	99	118	114	125	77	92	23	27	29	21	74	106
COG4694	Wobble nucleotide-excising tRNase	287	332	388	365	190	287	85	58	95	74	264	305
COG4695	Phage portal protein BeeE	1027	942	1014	847	659	923	392	216	403	405	1065	1877
COG4696	"Predicted phosphohydrolase, Cof family, HAD superfamily"	73	87	84	86	41	79	26	17	34	29	54	81
COG4697	Uncharacterized protein	37	59	49	61	45	38	16	14	14	22	40	43
COG4698	Uncharacterized protein YpmS	71	100	80	77	44	59	40	23	35	34	61	72
COG4699	Uncharacterized protein	3	4	8	6	2	2	0	1	2	1	6	4
COG4700	Uncharacterized protein	1184	1673	1650	1605	1197	1203	319	428	517	460	1384	1588
COG4701	Uncharacterized protein	27	43	40	55	34	55	7	12	12	10	40	44
COG4702	"Uncharacterized protein, UPF0303 family"	194	218	188	291	173	159	106	51	46	52	99	155
COG4703	Uncharacterized protein YkuJ	6	7	6	4	1	4	3	1	0	4	5	7
COG4704	"Uncharacterized conserved protein, DUF2141 family"	330	496	482	521	371	389	165	144	123	181	331	343
COG4705	Uncharacterized membrane-anchored protein	1202	1461	1524	1370	1030	1431	624	342	570	543	1245	996
COG4706	"Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain"	134	187	166	199	119	164	35	48	33	47	120	190
COG4707	Prophage pi2 protein 07	8	11	10	16	10	11	2	2	3	12	16	9
COG4708	Uncharacterized membrane protein	17	14	20	14	8	14	8	7	7	9	14	13
COG4709	Uncharacterized membrane protein	284	355	352	359	255	299	115	73	102	89	292	287
COG4710	Predicted DNA-binding protein with an HTH domain	185	242	264	310	111	197	40	52	73	52	145	172
COG4711	Uncharacterized membrane protein	23	19	24	26	20	26	7	5	3	5	23	28
COG4712	Uncharacterized protein	301	217	333	251	203	213	59	76	123	105	263	183
COG4713	Uncharacterized membrane protein	151	214	180	230	190	183	108	74	95	71	196	148
COG4714	Uncharacterized membrane-anchored protein	358	413	363	350	294	274	48	73	87	93	247	511
COG4715	"Uncharacterized conserved protein, contains Zn finger domain"	469	404	463	392	375	378	124	163	241	179	469	416
COG4716	Myosin-crossreactive antigen  (function unknown)	394	450	526	529	329	413	106	82	92	112	309	308
COG4717	Uncharacterized protein YhaN	506	600	669	705	498	539	246	174	255	193	518	571
COG4718	Phage-related protein	33	25	38	34	29	40	10	13	16	16	28	41
COG4719	Uncharacterized protein	65	99	88	92	87	86	20	25	41	49	95	201
COG4720	Uncharacterized membrane protein	31	20	38	27	17	27	41	29	35	33	58	27
COG4721	"ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component"	59	33	52	39	34	38	52	18	30	25	57	96
COG4722	Phage-related protein	15	25	24	23	19	21	12	6	10	10	26	45
COG4723	"Phage-related protein, tail component"	80	79	83	95	48	66	37	19	44	40	69	94
COG4724	Endo-beta-N-acetylglucosaminidase D	100	146	143	159	95	106	38	34	50	27	107	150
COG4725	N6-adenosine-specific RNA methylase IME4	618	656	787	770	428	674	187	171	246	206	525	642
COG4726	Tfp pilus assembly protein PilX	411	651	626	537	362	447	101	111	195	196	620	723
COG4727	Uncharacterized protein	71	101	84	91	57	72	20	15	28	13	67	135
COG4728	Uncharacterized protein	88	109	141	151	111	140	34	30	41	45	150	87
COG4729	Uncharacterized protein	20	34	22	35	24	26	4	7	10	12	30	38
COG4731	"Uncharacterized conserved protein, DUF2147 family"	358	589	516	640	453	514	197	145	157	177	440	413
COG4732	Predicted membrane protein	18	18	21	20	9	13	17	17	9	11	18	11
COG4733	"Phage-related protein, tail component"	607	781	797	826	552	719	239	240	324	312	817	961
COG4734	Antirestriction protein	54	60	82	75	37	52	17	12	22	20	57	48
COG4735	"Uncharacterized protein YaaW, UPF0174 family"	69	90	96	108	62	70	31	23	39	20	72	98
COG4736	"Cbb3-type cytochrome oxidase, subunit 3"	48	65	62	64	77	65	5	22	17	30	96	79
COG4737	Uncharacterized protein	124	227	215	328	130	203	58	37	52	39	117	98
COG4738	Predicted transcriptional regulator	32	35	44	32	27	40	13	3	18	11	34	50
COG4739	"Uncharacterized protein, contains ferredoxin domain"	53	34	47	32	19	18	7	10	14	10	35	61
COG4740	Predicted metalloprotease	24	26	34	23	22	29	12	5	10	5	28	26
COG4741	Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase	105	130	119	136	79	104	28	24	50	45	115	115
COG4742	"Predicted transcriptional regulator, contains HTH domain"	343	398	515	456	306	417	189	142	180	183	446	426
COG4743	Uncharacterized membrane protein	184	146	165	166	99	118	90	68	109	76	177	125
COG4744	Uncharacterized protein	24	48	26	22	15	19	10	5	12	9	24	44
COG4745	Predicted membrane-bound mannosyltransferase	886	775	903	760	621	713	292	306	501	376	860	1030
COG4746	Uncharacterized protein	4	8	8	5	3	8	5	2	4	1	5	6
COG4747	"Uncharacterized conserved protein, contains tandem ACT domains"	471	660	748	549	397	476	114	143	271	197	609	931
COG4748	Uncharacterized protein	167	200	196	209	133	157	63	48	80	74	188	174
COG4749	Uncharacterized protein	15	23	18	16	17	19	2	4	9	6	16	28
COG4750	CTP:phosphocholine cytidylyltransferase involved in choline phosphorylation for cell surface LPS epi...	152	216	227	194	147	199	65	37	67	70	170	279
COG4752	Uncharacterized protein	147	212	195	240	168	187	33	58	60	70	145	184
COG4753	"Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains"	8826	11973	12076	11005	8261	9443	2376	2237	3550	3559	7976	11398
COG4754	Uncharacterized protein	608	1099	1036	1204	796	897	266	316	292	294	548	324
COG4755	Uncharacterized protein	8	23	15	11	8	12	3	6	6	10	15	8
COG4756	Predicted cation transporter	82	115	130	140	60	78	38	33	42	49	103	88
COG4757	Predicted alpha/beta hydrolase	256	370	317	321	259	264	79	86	86	92	244	419
COG4758	Predicted membrane protein	258	306	263	319	213	236	127	86	162	121	309	346
COG4759	Uncharacterized protein	159	196	154	172	135	125	149	39	70	65	204	339
COG4760	"Uncharacterized membrane protein, YccA/Bax inhibitor family"	327	573	480	586	383	398	154	93	143	163	328	538
COG4762	"Uncharacterized protein, UPF0548 family"	242	299	262	302	196	219	95	44	93	82	261	333
COG4763	Uncharacterized membrane protein YcfT	60	106	99	93	89	106	28	33	24	46	118	97
COG4764	Uncharacterized protein	86	130	101	118	88	111	28	32	43	36	92	132
COG4765	Uncharacterized protein	139	239	212	235	210	186	91	95	78	80	193	142
COG4766	"Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)"	114	215	168	186	123	134	40	36	65	43	168	162
COG4767	Glycopeptide antibiotics resistance protein	78	137	138	153	90	105	39	24	54	42	131	218
COG4768	"Uncharacterized protein YoxC, contains an MCP-like domain"	31	65	51	52	39	46	29	20	34	21	106	71
COG4769	Uncharacterized membrane protein	5	11	7	9	4	14	3	1	1	7	11	13
COG4770	"Acetyl/propionyl-CoA carboxylase, alpha subunit"	6786	8616	9000	8415	6120	7017	2877	2288	3310	3140	7298	8022
COG4771	Outer membrane receptor for ferrienterochelin and colicins	9896	15347	15389	15531	10444	12238	3171	3159	4002	4324	9800	13308
COG4772	Outer membrane receptor for Fe3+-dicitrate	939	1405	1313	1334	1015	1099	308	274	360	430	949	1461
COG4773	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	1654	2352	1853	2000	1710	1634	438	495	489	682	1569	1737
COG4774	Outer membrane receptor for monomeric catechols	2227	4437	3518	3609	3290	2978	969	769	966	1105	2575	3711
COG4775	Outer membrane protein assembly factor BamA	7167	12220	12338	12418	8377	10058	2242	2346	3379	3503	7515	12488
COG4776	Exoribonuclease II	195	325	279	296	223	283	90	52	96	75	209	295
COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	171	230	207	219	198	176	71	62	47	65	144	176
COG4779	"ABC-type enterobactin transport system, permease component"	105	191	168	178	111	109	50	31	59	52	127	190
COG4781	"Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain"	21	31	28	25	16	23	13	7	10	5	18	18
COG4782	Esterase/lipase superfamily enzyme	410	707	656	750	491	501	86	114	137	147	424	881
COG4783	"Putative Zn-dependent protease, contains TPR repeats"	15451	22368	23804	23219	15516	17166	4711	5567	7868	7067	17317	22147
COG4784	Putative Zn-dependent protease	648	1038	1106	914	682	844	173	205	284	315	750	1380
COG4785	"Lipoprotein NlpI, contains TPR repeats"	3631	5602	5467	5596	4218	4244	753	1089	1451	1443	3615	4577
COG4786	Flagellar basal body rod protein FlgG	2099	3777	3183	3792	3025	3262	1326	1038	1471	1437	2767	1991
COG4787	Flagellar basal body rod protein FlgF	182	282	281	280	256	255	87	68	67	101	169	199
COG4789	"Type III secretory pathway, component EscV"	652	809	815	786	613	700	180	202	270	288	640	733
COG4790	"Type III secretory pathway, component EscR"	139	167	196	164	135	142	41	48	38	72	124	155
COG4791	"Type III secretory pathway, component EscT"	113	153	136	137	110	134	53	34	43	53	132	117
COG4792	"Type III secretory pathway, component EscU"	170	203	229	222	173	157	53	56	68	67	157	179
COG4794	"Type III secretory pathway, component EscS"	50	35	54	43	35	30	11	9	7	16	41	20
COG4795	"Type II secretory pathway, component PulJ"	458	807	724	664	491	704	151	193	246	228	817	705
COG4796	"Type II secretory pathway, component HofQ"	743	1147	1207	1178	709	993	151	216	280	340	782	1373
COG4797	Predicted regulatory domain of a methyltransferase	115	178	196	172	154	169	19	46	68	54	189	232
COG4798	Predicted methyltransferase	1216	2055	1697	1889	1416	1422	358	336	420	449	987	1328
COG4799	"Acetyl-CoA carboxylase, carboxyltransferase component"	7682	9648	10197	9431	6980	8014	3172	2449	3818	3685	8075	9234
COG4800	Predicted transcriptional regulator with an HTH domain	76	76	86	93	46	80	16	25	27	42	68	62
COG4801	"Predicted acyltransferase, contains DUF342 domain"	56	64	71	89	57	69	18	21	35	25	64	61
COG4802	"Ferredoxin-thioredoxin reductase, catalytic subunit"	23	30	35	17	17	34	7	17	15	25	45	39
COG4803	Uncharacterized membrane protein	582	1058	1022	670	774	682	240	237	303	309	787	1582
COG4804	"Predicted nuclease of restriction endonuclease-like (RecB) superfamily,  DUF1016 family"	659	883	975	1074	649	852	201	195	184	206	472	495
COG4805	"Uncharacterized conserved protein, DUF885 familyt"	4154	6010	5674	5506	3912	4174	1465	1047	1632	1689	3495	7146
COG4806	L-rhamnose isomerase	339	514	439	428	322	349	86	99	141	153	323	559
COG4807	"Uncharacterized conserved protein YehS, DUF1456 family"	23	52	40	37	32	41	10	11	2	12	32	51
COG4808	"Uncharacterized lipoprotein YehR, DUF1307 family"	42	49	37	41	29	31	8	7	15	7	31	54
COG4809	Archaeal ADP-dependent phosphofructokinase/glucokinase	89	129	141	141	81	112	47	35	44	39	134	158
COG4810	"Ethanolamine utilization protein EutS, ethanolamine utilization microcompartment shell protein"	20	31	23	26	17	20	8	5	8	6	24	30
COG4811	"Uncharacterized membrane protein YobD, UPF0266 family"	12	31	25	30	22	17	14	4	18	6	27	16
COG4812	Ethanolamine utilization cobalamin adenosyltransferase	53	91	84	84	61	63	10	24	21	28	60	113
COG4813	Trehalose utilization protein	431	582	478	422	436	377	184	149	202	181	374	546
COG4814	Uncharacterized protein with an alpha/beta hydrolase fold	91	132	115	125	90	99	28	16	36	39	98	161
COG4815	Uncharacterized protein	22	35	33	47	28	42	4	6	4	10	32	25
COG4816	"Ethanolamine utilization protein EutL, ethanolamine utilization microcompartment shell protein"	50	58	60	56	64	60	12	22	27	19	50	81
COG4817	DNA-binding ferritin-like protein (Dps family)	44	47	48	45	36	32	24	10	14	17	44	56
COG4818	Uncharacterized membrane protein	677	759	920	968	476	649	222	240	300	273	501	450
COG4819	"Ethanolamine utilization protein EutA, possible chaperonin protecting lyase from inhibition"	581	816	743	667	483	627	214	195	367	298	911	738
COG4820	"Ethanolamine utilization protein EutJ, possible chaperonin"	100	145	151	141	72	106	29	23	59	34	121	134
